Product Name,Price,Date,Link
"HP Smartchoice Victus, 13th Gen Intel Core i5-13420H, 4GB RTX 3050, 16GB DDR4(Upgradeable) 512GB SSD, 144Hz, 300nits, FHD, 15.6’’/39.6cm, Win11, Office24, Blue, 2.29kg, fa2190/fa2191tx Gaming Laptop","69,990",2026-03-27,https://www.amazon.in/HP-Smartchoice-i5-13420H-Upgradeable-Office24/dp/B0F6CVT23B/ref=sr_1_19?dib=eyJ2IjoiMSJ9.GDIRW7rkkjld9nQab_MUYILfbHAMgnJcHCxtgkE6MlNysm6TFKPCiqAbubfUPd5lqmywHnbG0HsdYbIiFIcCogyPFPjyVhp_DYpzOM7dLFx8OnwFkZU1r-fWyanef4py-RoCnnl9eUH7LknidCmdrKqOnPkaP_5M954-Eu320fiaLOTGSHtxIRJrYwn2xVUnryh-gY_bRpC2cp-btMGHEimLwlcUpoB_s1JtM-jJDPM.TlPgA9bigFNc1T0PzKtSm-qWkCmZ8GbNLfh0drD5Hlc&dib_tag=se&keywords=laptop&qid=1774722520&sr=8-19
"MSI Thin 15, Intel 13th Gen. i5-13420H, 40CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050, GDDR6 6GB/Cosmos Gray/1.8Kg) B13UDX-129IN","60,990",2026-03-27,https://www.amazon.in/MSI-i5-13420H-Windows-GeForce-B13UDX-129IN/dp/B0G4SQRY6T/ref=sr_1_20?dib=eyJ2IjoiMSJ9.GDIRW7rkkjld9nQab_MUYILfbHAMgnJcHCxtgkE6MlNysm6TFKPCiqAbubfUPd5lqmywHnbG0HsdYbIiFIcCogyPFPjyVhp_DYpzOM7dLFx8OnwFkZU1r-fWyanef4py-RoCnnl9eUH7LknidCmdrKqOnPkaP_5M954-Eu320fiaLOTGSHtxIRJrYwn2xVUnryh-gY_bRpC2cp-btMGHEimLwlcUpoB_s1JtM-jJDPM.TlPgA9bigFNc1T0PzKtSm-qWkCmZ8GbNLfh0drD5Hlc&dib_tag=se&keywords=laptop&qid=1774722520&sr=8-20
"Lenovo V15 G4 AMD Athlon Silver 7120U Laptop 8GB LPDDR5 Ram, 512 GB SSD PCIe, Windows 11 Lifetime Validity,15.6"" FHD Screen, AMD Radeon 610M, Silver, 1 Year Brand Warranty","37,999",2026-03-27,https://www.amazon.in/Lenovo-V15-Lifetime-Validity-Warranty/dp/B0CL7CMTXS/ref=sr_1_21?dib=eyJ2IjoiMSJ9.GDIRW7rkkjld9nQab_MUYILfbHAMgnJcHCxtgkE6MlNysm6TFKPCiqAbubfUPd5lqmywHnbG0HsdYbIiFIcCogyPFPjyVhp_DYpzOM7dLFx8OnwFkZU1r-fWyanef4py-RoCnnl9eUH7LknidCmdrKqOnPkaP_5M954-Eu320fiaLOTGSHtxIRJrYwn2xVUnryh-gY_bRpC2cp-btMGHEimLwlcUpoB_s1JtM-jJDPM.TlPgA9bigFNc1T0PzKtSm-qWkCmZ8GbNLfh0drD5Hlc&dib_tag=se&keywords=laptop&qid=1774722520&sr=8-21
"Lenovo IdeaPad Slim 3, 13th Gen Intel Core i5 13420H, 24GB RAM, 1TB SSD, WUXGA IPS, 15.3""/38.8cm, Windows 11, Office Home 2024, Grey, 1.6Kg, Backlit Keyboard, 1Yr ADP Free, 83K100PLIN, Laptop","68,990",2026-03-27,https://www.amazon.in/Lenovo-IdeaPad-i5-13420H-Keyboard-83K100PLIN/dp/B0FCY7BTCX/ref=sr_1_22?dib=eyJ2IjoiMSJ9.GDIRW7rkkjld9nQab_MUYILfbHAMgnJcHCxtgkE6MlNysm6TFKPCiqAbubfUPd5lqmywHnbG0HsdYbIiFIcCogyPFPjyVhp_DYpzOM7dLFx8OnwFkZU1r-fWyanef4py-RoCnnl9eUH7LknidCmdrKqOnPkaP_5M954-Eu320fiaLOTGSHtxIRJrYwn2xVUnryh-gY_bRpC2cp-btMGHEimLwlcUpoB_s1JtM-jJDPM.TlPgA9bigFNc1T0PzKtSm-qWkCmZ8GbNLfh0drD5Hlc&dib_tag=se&keywords=laptop&qid=1774722520&sr=8-22
"ASUS Vivobook 15, Smartchoice, AMD Ryzen 7 5825U, 16GB RAM, 512GB SSD, FHD 15.6"", Windows 11, Office Home 2024, Quiet Blue, 1.7Kg, M1502YA-BQ703WS, AMD Radeon iGPU, M365 Basic (1Year)*, 42Whr Laptop","49,990",2026-03-27,https://www.amazon.in/ASUS-Vivobook-Smartchoice-Windows-M1502YA-BQ703WS/dp/B0FC2LKFSC/ref=sr_1_23?dib=eyJ2IjoiMSJ9.GDIRW7rkkjld9nQab_MUYILfbHAMgnJcHCxtgkE6MlNysm6TFKPCiqAbubfUPd5lqmywHnbG0HsdYbIiFIcCogyPFPjyVhp_DYpzOM7dLFx8OnwFkZU1r-fWyanef4py-RoCnnl9eUH7LknidCmdrKqOnPkaP_5M954-Eu320fiaLOTGSHtxIRJrYwn2xVUnryh-gY_bRpC2cp-btMGHEimLwlcUpoB_s1JtM-jJDPM.TlPgA9bigFNc1T0PzKtSm-qWkCmZ8GbNLfh0drD5Hlc&dib_tag=se&keywords=laptop&qid=1774722520&sr=8-23
"acer Professional 14, AMD Ryzen 3-7330U, 8 GB RAM, 512 GB SSD, Full HD 14"", Windows 11 Pro, MSO21, Pro Silver, 1.39 KG, Professional Premium Laptop, Travel Lite","37,990",2026-03-27,https://www.amazon.in/acer-Professional-3-7330U-Graphics-TL14-42M/dp/B0FG3C3RQ9/ref=sr_1_24?dib=eyJ2IjoiMSJ9.GDIRW7rkkjld9nQab_MUYILfbHAMgnJcHCxtgkE6MlNysm6TFKPCiqAbubfUPd5lqmywHnbG0HsdYbIiFIcCogyPFPjyVhp_DYpzOM7dLFx8OnwFkZU1r-fWyanef4py-RoCnnl9eUH7LknidCmdrKqOnPkaP_5M954-Eu320fiaLOTGSHtxIRJrYwn2xVUnryh-gY_bRpC2cp-btMGHEimLwlcUpoB_s1JtM-jJDPM.TlPgA9bigFNc1T0PzKtSm-qWkCmZ8GbNLfh0drD5Hlc&dib_tag=se&keywords=laptop&qid=1774722520&sr=8-24
"HP Professional 14 (2026), Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Intel Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" HD Display/Turbo Silver/1.4 Kg/MSO 2024","42,490",2026-03-27,https://www.amazon.in/HP-Premium-Laptop-Display-Windows/dp/B0FKT4GX13/ref=sr_1_25?dib=eyJ2IjoiMSJ9.GDIRW7rkkjld9nQab_MUYILfbHAMgnJcHCxtgkE6MlNysm6TFKPCiqAbubfUPd5lqmywHnbG0HsdYbIiFIcCogyPFPjyVhp_DYpzOM7dLFx8OnwFkZU1r-fWyanef4py-RoCnnl9eUH7LknidCmdrKqOnPkaP_5M954-Eu320fiaLOTGSHtxIRJrYwn2xVUnryh-gY_bRpC2cp-btMGHEimLwlcUpoB_s1JtM-jJDPM.TlPgA9bigFNc1T0PzKtSm-qWkCmZ8GbNLfh0drD5Hlc&dib_tag=se&keywords=laptop&qid=1774722520&sr=8-25
Model_ThinkPad L490 | Core i5 8th Gen | 8GB RAM | 256GB SSD | 14-inch Full HD Display Win 10 pro | A+ Condition Laptop (Refab),"21,000",2026-03-27,https://www.amazon.in/Model_ThinkPad-14-inch-Display-Condition-Laptop/dp/B0GRH4CV3K/ref=sr_1_26?dib=eyJ2IjoiMSJ9.GDIRW7rkkjld9nQab_MUYILfbHAMgnJcHCxtgkE6MlNysm6TFKPCiqAbubfUPd5lqmywHnbG0HsdYbIiFIcCogyPFPjyVhp_DYpzOM7dLFx8OnwFkZU1r-fWyanef4py-RoCnnl9eUH7LknidCmdrKqOnPkaP_5M954-Eu320fiaLOTGSHtxIRJrYwn2xVUnryh-gY_bRpC2cp-btMGHEimLwlcUpoB_s1JtM-jJDPM.TlPgA9bigFNc1T0PzKtSm-qWkCmZ8GbNLfh0drD5Hlc&dib_tag=se&keywords=laptop&qid=1774722520&sr=8-26
"Primebook 2 Max 2026 (New Launch) | 8GB RAM, 256GB UFS Storage | 15.6-Inch Full HD IPS Display | 12hrs Battery | MediaTek Helio G99 | Android 15 (PrimeOS 3.0) | Backlit Keyboard | in-Built AI (Gray)","28,990",2026-03-27,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTE4MDI3NzQ3NzEzODcxOjE3NzQ3MjI1MjA6c3BfbXRmOjMwMDc0NDk0NzAyODEzMjo6MDo6&url=%2FPrimebook-Storage-15-6-Inch-MediaTek-Keyboard%2Fdp%2FB0FFMQB3KL%2Fref%3Dsr_1_27_sspa%3Fdib%3DeyJ2IjoiMSJ9.GDIRW7rkkjld9nQab_MUYILfbHAMgnJcHCxtgkE6MlNysm6TFKPCiqAbubfUPd5lqmywHnbG0HsdYbIiFIcCogyPFPjyVhp_DYpzOM7dLFx8OnwFkZU1r-fWyanef4py-RoCnnl9eUH7LknidCmdrKqOnPkaP_5M954-Eu320fiaLOTGSHtxIRJrYwn2xVUnryh-gY_bRpC2cp-btMGHEimLwlcUpoB_s1JtM-jJDPM.TlPgA9bigFNc1T0PzKtSm-qWkCmZ8GbNLfh0drD5Hlc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1774722520%26sr%3D8-27-spons%26aref%3DDEthWKCldG%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=DEthWKCldG&sp_cr=ZAZ
"Primebook 2 Neo (2026) | 6GB RAM, 128GB Storage (Upgradable Upto 512GB) | MediaTek Helio G99 | Android 15 (PrimeOS3.0) | in-Built AI | 11.6” Thin & Light Laptop | Type-C, USB, MicroSD Ports","15,990",2026-03-27,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTE4MDI3NzQ3NzEzODcxOjE3NzQ3MjI1MjA6c3BfbXRmOjMwMDY0NjcxNDY3OTQzMjo6MDo6&url=%2FPrimebook-Upgradable-MediaTek-G99-PrimeOS3-0%2Fdp%2FB0FDLB7BQZ%2Fref%3Dsr_1_28_sspa%3Fdib%3DeyJ2IjoiMSJ9.GDIRW7rkkjld9nQab_MUYILfbHAMgnJcHCxtgkE6MlNysm6TFKPCiqAbubfUPd5lqmywHnbG0HsdYbIiFIcCogyPFPjyVhp_DYpzOM7dLFx8OnwFkZU1r-fWyanef4py-RoCnnl9eUH7LknidCmdrKqOnPkaP_5M954-Eu320fiaLOTGSHtxIRJrYwn2xVUnryh-gY_bRpC2cp-btMGHEimLwlcUpoB_s1JtM-jJDPM.TlPgA9bigFNc1T0PzKtSm-qWkCmZ8GbNLfh0drD5Hlc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1774722520%26sr%3D8-28-spons%26aref%3DJNNgvWzyTL%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=JNNgvWzyTL&sp_cr=ZAZ
"HP Smartchoice Victus, 13th Gen Intel Core i7-13620H, 8GB RTX 5050, 24GB DDR5(Upgradeable) 1TB SSD, 144Hz, FHD, 15.6''/39.6cm, Win11, M365* Office24, Mica Silver, 2.29kg, fa2309TX, RGB Gaming Laptop","1,09,990",2026-03-27,https://www.amazon.in/HP-Smartchoice-i7-13620H-Upgradeable-Office24/dp/B0FDKPZHB7/ref=sr_1_29?dib=eyJ2IjoiMSJ9.GDIRW7rkkjld9nQab_MUYILfbHAMgnJcHCxtgkE6MlNysm6TFKPCiqAbubfUPd5lqmywHnbG0HsdYbIiFIcCogyPFPjyVhp_DYpzOM7dLFx8OnwFkZU1r-fWyanef4py-RoCnnl9eUH7LknidCmdrKqOnPkaP_5M954-Eu320fiaLOTGSHtxIRJrYwn2xVUnryh-gY_bRpC2cp-btMGHEimLwlcUpoB_s1JtM-jJDPM.TlPgA9bigFNc1T0PzKtSm-qWkCmZ8GbNLfh0drD5Hlc&dib_tag=se&keywords=laptop&qid=1774722520&sr=8-29
"HP 255R G10 Business Laptop (2026) – AMD Ryzen 3 7335U, 16GB DDR5 RAM, 512GB SSD, 15.6” FHD Display, Windows 11 Pro + MS Office 2024, Copilot Key, Thin & Light, Turbo Silver","43,500",2026-03-27,https://www.amazon.in/HP-255R-G10-Business-Laptop/dp/B0GP1DGCMC/ref=sr_1_30?dib=eyJ2IjoiMSJ9.GDIRW7rkkjld9nQab_MUYILfbHAMgnJcHCxtgkE6MlNysm6TFKPCiqAbubfUPd5lqmywHnbG0HsdYbIiFIcCogyPFPjyVhp_DYpzOM7dLFx8OnwFkZU1r-fWyanef4py-RoCnnl9eUH7LknidCmdrKqOnPkaP_5M954-Eu320fiaLOTGSHtxIRJrYwn2xVUnryh-gY_bRpC2cp-btMGHEimLwlcUpoB_s1JtM-jJDPM.TlPgA9bigFNc1T0PzKtSm-qWkCmZ8GbNLfh0drD5Hlc&dib_tag=se&keywords=laptop&qid=1774722520&sr=8-30
"HP Pavilion x360, 13th Gen Intel Core i5-1335U (16GB DDR4, 1TB SSD) FHD, 14''/35.6 cm, Touchscreen 2-in-1, Win 11, Office 21, Silver, 1.51 kg, ek1010TU/1149tu, FPR, 5MP Camera, B&O, Backlit Laptop","90,700",2026-03-27,https://www.amazon.in/HP-Pavilion-i5-1335U-Graphics-14-ek1010TU/dp/B0BRT8BRKY/ref=sr_1_31?dib=eyJ2IjoiMSJ9.GDIRW7rkkjld9nQab_MUYILfbHAMgnJcHCxtgkE6MlNysm6TFKPCiqAbubfUPd5lqmywHnbG0HsdYbIiFIcCogyPFPjyVhp_DYpzOM7dLFx8OnwFkZU1r-fWyanef4py-RoCnnl9eUH7LknidCmdrKqOnPkaP_5M954-Eu320fiaLOTGSHtxIRJrYwn2xVUnryh-gY_bRpC2cp-btMGHEimLwlcUpoB_s1JtM-jJDPM.TlPgA9bigFNc1T0PzKtSm-qWkCmZ8GbNLfh0drD5Hlc&dib_tag=se&keywords=laptop&qid=1774722520&sr=8-31
"HP 15, 13th Gen Intel Core i3-1315U Laptop (8GB DDR4,512GB SSD) Anti-Glare, Micro-Edge,15.6''/39.6cm, FHD, Win11,M365 Basic(1yr),Office Home24, Silver,1.59kg, FHD Camera w/Privacy Shutter, fd0569TU","45,200",2026-03-27,https://www.amazon.in/HP-i3-1315U-Anti-Glare-Micro-Edge-fd0569TU/dp/B0F4R5W1NC/ref=sr_1_32?dib=eyJ2IjoiMSJ9.GDIRW7rkkjld9nQab_MUYILfbHAMgnJcHCxtgkE6MlNysm6TFKPCiqAbubfUPd5lqmywHnbG0HsdYbIiFIcCogyPFPjyVhp_DYpzOM7dLFx8OnwFkZU1r-fWyanef4py-RoCnnl9eUH7LknidCmdrKqOnPkaP_5M954-Eu320fiaLOTGSHtxIRJrYwn2xVUnryh-gY_bRpC2cp-btMGHEimLwlcUpoB_s1JtM-jJDPM.TlPgA9bigFNc1T0PzKtSm-qWkCmZ8GbNLfh0drD5Hlc&dib_tag=se&keywords=laptop&qid=1774722520&sr=8-32
"HP 14 (2025), Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Intel Iris Xe Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" FHD Display/Ash Grey/1.4 kg/MS Office 2021","55,800",2026-03-27,https://www.amazon.in/HP-14-Intel-Core-1334U/dp/B0FP9S3YRJ/ref=sr_1_33?dib=eyJ2IjoiMSJ9.GDIRW7rkkjld9nQab_MUYILfbHAMgnJcHCxtgkE6MlNysm6TFKPCiqAbubfUPd5lqmywHnbG0HsdYbIiFIcCogyPFPjyVhp_DYpzOM7dLFx8OnwFkZU1r-fWyanef4py-RoCnnl9eUH7LknidCmdrKqOnPkaP_5M954-Eu320fiaLOTGSHtxIRJrYwn2xVUnryh-gY_bRpC2cp-btMGHEimLwlcUpoB_s1JtM-jJDPM.TlPgA9bigFNc1T0PzKtSm-qWkCmZ8GbNLfh0drD5Hlc&dib_tag=se&keywords=laptop&qid=1774722520&sr=8-33
"HP 15s, AMD Ryzen 3 5300U Laptop(8GB DDR4, 512GB SSD), 15.6""/39.6cm,FHD, Windows 11, MS Office 2019, Silver, 1.69kg, AMD Radeon Graphics, Dual Speakers, eq2143AU/eq2212au","41,900",2026-03-27,https://www.amazon.in/HP-Graphics-Speakers-eq2143AU-eq2212au/dp/B09R1MMMTH/ref=sr_1_34?dib=eyJ2IjoiMSJ9.GDIRW7rkkjld9nQab_MUYILfbHAMgnJcHCxtgkE6MlNysm6TFKPCiqAbubfUPd5lqmywHnbG0HsdYbIiFIcCogyPFPjyVhp_DYpzOM7dLFx8OnwFkZU1r-fWyanef4py-RoCnnl9eUH7LknidCmdrKqOnPkaP_5M954-Eu320fiaLOTGSHtxIRJrYwn2xVUnryh-gY_bRpC2cp-btMGHEimLwlcUpoB_s1JtM-jJDPM.TlPgA9bigFNc1T0PzKtSm-qWkCmZ8GbNLfh0drD5Hlc&dib_tag=se&keywords=laptop&qid=1774722520&sr=8-34
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 16GB RAM, 512GB SSD, FHD, Anti-Glare, 15.6"", 39.6 cm, Windows 11 Home, M365 Basic(1yr)* Office24, Cool Silver, 1.70 kg, X1504VA-BQ341WS, Laptop","44,990",2026-03-27,https://www.amazon.in/ASUS-Vivobook-i3-1315U-Anti-Glare-X1504VA-BQ341WS/dp/B09BMPLXSG/ref=sr_1_35?dib=eyJ2IjoiMSJ9.GDIRW7rkkjld9nQab_MUYILfbHAMgnJcHCxtgkE6MlNysm6TFKPCiqAbubfUPd5lqmywHnbG0HsdYbIiFIcCogyPFPjyVhp_DYpzOM7dLFx8OnwFkZU1r-fWyanef4py-RoCnnl9eUH7LknidCmdrKqOnPkaP_5M954-Eu320fiaLOTGSHtxIRJrYwn2xVUnryh-gY_bRpC2cp-btMGHEimLwlcUpoB_s1JtM-jJDPM.TlPgA9bigFNc1T0PzKtSm-qWkCmZ8GbNLfh0drD5Hlc&dib_tag=se&keywords=laptop&qid=1774722520&sr=8-35
"HP 14, AMD Ryzen 7 7730U (16GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 14''/35.6cm, Win11, M365 Basic(1yr), Office Home24, Silver,1.4kg, EM0104AU, FHD Camera w/Privacy Shutter, Backlit Laptop","58,490",2026-03-27,https://www.amazon.in/HP-Anti-Glare-Micro-Edge-EM0104AU-Privacy/dp/B0G92SHKTG/ref=sr_1_36?dib=eyJ2IjoiMSJ9.GDIRW7rkkjld9nQab_MUYILfbHAMgnJcHCxtgkE6MlNysm6TFKPCiqAbubfUPd5lqmywHnbG0HsdYbIiFIcCogyPFPjyVhp_DYpzOM7dLFx8OnwFkZU1r-fWyanef4py-RoCnnl9eUH7LknidCmdrKqOnPkaP_5M954-Eu320fiaLOTGSHtxIRJrYwn2xVUnryh-gY_bRpC2cp-btMGHEimLwlcUpoB_s1JtM-jJDPM.TlPgA9bigFNc1T0PzKtSm-qWkCmZ8GbNLfh0drD5Hlc&dib_tag=se&keywords=laptop&qid=1774722520&sr=8-36
"Primebook 2 Pro 2026 (New Launch) | 8GB RAM, 128GB UFS Storage | 14.1-Inch FHD IPS Display | 14 Hours Battery | MediaTek Helio G99 | Android 15 (PrimeOS 3.0) | Backlit Keyboard | in-Built AI (Gray)","24,990",2026-03-27,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTE4MDI3NzQ3NzEzODcxOjE3NzQ3MjI1MjA6c3BfYnRmOjMwMDc0NDk0NzAyODAzMjo6MDo6&url=%2FPrimebook-Storage-14-1-Inch-MediaTek-Keyboard%2Fdp%2FB0FFM8M9B5%2Fref%3Dsr_1_37_sspa%3Fdib%3DeyJ2IjoiMSJ9.GDIRW7rkkjld9nQab_MUYILfbHAMgnJcHCxtgkE6MlNysm6TFKPCiqAbubfUPd5lqmywHnbG0HsdYbIiFIcCogyPFPjyVhp_DYpzOM7dLFx8OnwFkZU1r-fWyanef4py-RoCnnl9eUH7LknidCmdrKqOnPkaP_5M954-Eu320fiaLOTGSHtxIRJrYwn2xVUnryh-gY_bRpC2cp-btMGHEimLwlcUpoB_s1JtM-jJDPM.TlPgA9bigFNc1T0PzKtSm-qWkCmZ8GbNLfh0drD5Hlc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1774722520%26sr%3D8-37-spons%26aref%3D1QsrPJvcgG%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=1QsrPJvcgG&sp_cr=ZAZ
"MSI Cyborg 15, Intel 12th Gen. i5-12450H, 40CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/MSO 2021/NVIDIA GeForce RTX 3050, GDDR6 6GB/Translucent Black/1.9Kg) A12UDX-1468IN","75,990",2026-03-27,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTE4MDI3NzQ3NzEzODcxOjE3NzQ3MjI1MjA6c3BfYnRmOjMwMDY4OTE3Nzg4ODkzMjo6MDo6&url=%2FMSI-i5-12450H-Windows-Translucent-A12UDX-1468IN%2Fdp%2FB0DJP6N8X5%2Fref%3Dsr_1_38_sspa%3Fdib%3DeyJ2IjoiMSJ9.GDIRW7rkkjld9nQab_MUYILfbHAMgnJcHCxtgkE6MlNysm6TFKPCiqAbubfUPd5lqmywHnbG0HsdYbIiFIcCogyPFPjyVhp_DYpzOM7dLFx8OnwFkZU1r-fWyanef4py-RoCnnl9eUH7LknidCmdrKqOnPkaP_5M954-Eu320fiaLOTGSHtxIRJrYwn2xVUnryh-gY_bRpC2cp-btMGHEimLwlcUpoB_s1JtM-jJDPM.TlPgA9bigFNc1T0PzKtSm-qWkCmZ8GbNLfh0drD5Hlc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1774722520%26sr%3D8-38-spons%26aref%3Diusjmbh0Na%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=iusjmbh0Na&sp_cr=ZAZ
"HP Omnibook 5 OLED (Previously Pavilion), Snapdragon X Processor (16GB LPDDR5x,1TB SSD) 2K OLED,16''/40.6cm, Win11, M365*Office24, Glacier Silver, 1.59kg, fb0001QU, Backlit, Next-Gen AI Laptop","71,990",2026-03-27,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyODIzOTcyNzUwNjA0MTY5OjE3NzQ3MjI1MzQ6c3BfYXRmX25leHQ6MzAwOTExMDY4NDk3MDMyOjowOjo&url=%2FHP-Previously-Snapdragon-Processor-fb0001QU%2Fdp%2FB0FRM3G9JF%2Fref%3Dsr_1_33_sspa%3Fdib%3DeyJ2IjoiMSJ9.4sGBI7wyDF8HpuwR73xi--dVDnAr76fb3XDYUaiNq4rpU9Yn-zyqsB8xq79Kw-hvm7whRjNdaEcgJH7nXPJ3pFYUaTBBvf1xx6Uxs7up-cu1ZOqqctM8JND8FiPi2F2VlvqQb1kp0MMTBKvi6QV7gkLVpm01qR0ly7Yi_T27Vlau2GsCw4OCvzKt-POE7ODcU0WlceTgD5mMonRhfjI33BhlDHk0ZrZLUfM_7VpPhMU.3ziaQaj_jJtmjATkyULfCehZUUqSjC-DC3_O-FPyGUE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1774722534%26sr%3D8-33-spons%26aref%3DVjGFaLvZgu%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=VjGFaLvZgu&sp_cr=ZAZ
"HP Smartchoice OmniBook 5 (Previously Pavilion) 50 Tops, AMD Ryzen AI 5 340 (16GB LPDDR5X, 512GB SSD) WUXGA 2K, 16''/40.6cm, Win11, Office24, Silver, 1.79kg, ag1037au, Next Gen AI Copilot+ Laptop","69,990",2026-03-27,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyODIzOTcyNzUwNjA0MTY5OjE3NzQ3MjI1MzQ6c3BfYXRmX25leHQ6MzAwOTA5MjA0MTg0MDMyOjowOjo&url=%2FHP-Smartchoice-OmniBook-Previously-Pavilion%2Fdp%2FB0F3HQKGMN%2Fref%3Dsr_1_34_sspa%3Fdib%3DeyJ2IjoiMSJ9.4sGBI7wyDF8HpuwR73xi--dVDnAr76fb3XDYUaiNq4rpU9Yn-zyqsB8xq79Kw-hvm7whRjNdaEcgJH7nXPJ3pFYUaTBBvf1xx6Uxs7up-cu1ZOqqctM8JND8FiPi2F2VlvqQb1kp0MMTBKvi6QV7gkLVpm01qR0ly7Yi_T27Vlau2GsCw4OCvzKt-POE7ODcU0WlceTgD5mMonRhfjI33BhlDHk0ZrZLUfM_7VpPhMU.3ziaQaj_jJtmjATkyULfCehZUUqSjC-DC3_O-FPyGUE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1774722534%26sr%3D8-34-spons%26aref%3DE412mbNVUW%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=E412mbNVUW&sp_cr=ZAZ
"acer Aspire 3, Intel Core Celeron N4500, 12GB LPDDR4X RAM, 512GB SSD, HD, 15.6""/39.62cm, Windows 11 Home, Pure Silver, 1.5KG, A325-45, Thin and Light Laptop","33,990",2026-03-27,https://www.amazon.in/Celeron-LPDDR4X-39-62cm-Windows-A325-45/dp/B0FF4QBNWM/ref=sr_1_35?dib=eyJ2IjoiMSJ9.4sGBI7wyDF8HpuwR73xi--dVDnAr76fb3XDYUaiNq4rpU9Yn-zyqsB8xq79Kw-hvm7whRjNdaEcgJH7nXPJ3pFYUaTBBvf1xx6Uxs7up-cu1ZOqqctM8JND8FiPi2F2VlvqQb1kp0MMTBKvi6QV7gkLVpm01qR0ly7Yi_T27Vlau2GsCw4OCvzKt-POE7ODcU0WlceTgD5mMonRhfjI33BhlDHk0ZrZLUfM_7VpPhMU.3ziaQaj_jJtmjATkyULfCehZUUqSjC-DC3_O-FPyGUE&dib_tag=se&keywords=laptop&qid=1774722534&sr=8-35
"HP 15, 13th Gen Intel Core i5-13420H, (16GB DDR4, 512GB SSD), FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.65kg, FR0045TU, Camera w/Shutter, Backlit Laptop","62,800",2026-03-27,https://www.amazon.in/HP-i5-13420H-Anti-Glare-Micro-Edge-Office24/dp/B0GD81XSSP/ref=sr_1_36?dib=eyJ2IjoiMSJ9.4sGBI7wyDF8HpuwR73xi--dVDnAr76fb3XDYUaiNq4rpU9Yn-zyqsB8xq79Kw-hvm7whRjNdaEcgJH7nXPJ3pFYUaTBBvf1xx6Uxs7up-cu1ZOqqctM8JND8FiPi2F2VlvqQb1kp0MMTBKvi6QV7gkLVpm01qR0ly7Yi_T27Vlau2GsCw4OCvzKt-POE7ODcU0WlceTgD5mMonRhfjI33BhlDHk0ZrZLUfM_7VpPhMU.3ziaQaj_jJtmjATkyULfCehZUUqSjC-DC3_O-FPyGUE&dib_tag=se&keywords=laptop&qid=1774722534&sr=8-36
"AXL VayuBook Laptop 14.1 Inch FHD IPS Display (4GB Ram,128GB SSD) 1920 * 1080 Resolution | HD Gemini Lake N4020 | Windows 11 Home | UHD Graphics 600 (Cloud Silver)","12,990",2026-03-27,https://www.amazon.in/AXL-VayuBook-Display-Resolution-Graphics/dp/B0CK5RCXPG/ref=sr_1_37?dib=eyJ2IjoiMSJ9.4sGBI7wyDF8HpuwR73xi--dVDnAr76fb3XDYUaiNq4rpU9Yn-zyqsB8xq79Kw-hvm7whRjNdaEcgJH7nXPJ3pFYUaTBBvf1xx6Uxs7up-cu1ZOqqctM8JND8FiPi2F2VlvqQb1kp0MMTBKvi6QV7gkLVpm01qR0ly7Yi_T27Vlau2GsCw4OCvzKt-POE7ODcU0WlceTgD5mMonRhfjI33BhlDHk0ZrZLUfM_7VpPhMU.3ziaQaj_jJtmjATkyULfCehZUUqSjC-DC3_O-FPyGUE&dib_tag=se&keywords=laptop&qid=1774722534&sr=8-37
